id,source,language,url,headline,snippet,published_at,topic,sentiment_label,sentiment_score,sentiment_neg_score,sentiment_neu_score,sentiment_pos_score,sentiment_model,headline_sentiment_label,headline_sentiment_score,headline_sentiment_neg_score,headline_sentiment_neu_score,headline_sentiment_pos_score,headline_sentiment_model,emotion_label,emotion_intensity,entities_json,topic_label,topic_master,topic_confidence,scraped_at,emotion_label_clean,snippet_length,has_quality_snippet,has_full_analysis,is_duplicate,hour_of_day,day_of_week,time_period,headline_length,headline_word_count,entities_count,has_punctuation,question_in_headline,headline_starts_uppercase,entity_density,is_negative_security,source_label,source_lean,date,week,hour,time_of_day,sentiment_intensity,headline_intensity,sentiment_divergence
436,ynet,Hebrew,https://www.ynet.co.il/news/article/yokra14767900,"חושך נצחי, מישהו? / רענן שקד","אני לא שואל למה נתניהו עדיין כאן, אלא איך כל כך הרבה ישראלים רוצים אותו כאן. וודי אלן ידע",2026-05-15 00:00:00,Politics,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Negative,0.9724,0.9724,0.0276,0.0,dicta-il/dictabert-sentiment,anger,0.8,"[{""name"": ""Benjamin Netanyahu"", ""type"": ""person""}, {""name"": ""Ranan Shaked"", ""type"": ""person""}, {""name"": ""Woody Allen"", ""type"": ""person""}]",Political criticism of Netanyahu,Domestic Politics,0.85,2026-05-15 07:54:36.292056,Anger,89,True,True,False,0,Friday,Night,28,6,3,True,True,False,0.5,False,Ynet,Center-Left,2026-05-15,20,0,Night,0.0,-0.9724,0.9724
437,ynet,Hebrew,https://www.ynet.co.il/news/article/yokra14766598,מלך בשר ודם / דניאלה לונדון דקל,"באמירתה על הכדורים, עידית סילמן בזה לכל הקונספט הדמוקרטי שמנהיג הוא גם בן אנוש",2026-05-15 00:00:00,Politics,Neutral,0.7834,0.2166,0.7834,0.0,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,anger,0.7,"[{""name"": ""Daniella London Dekel"", ""type"": ""person""}, {""name"": ""Idit Silman"", ""type"": ""person""}]",leadership and democratic values,Domestic Politics,0.75,2026-05-15 07:54:36.298210,Anger,78,True,True,False,0,Friday,Night,31,7,2,False,False,False,0.2857142857142857,False,Ynet,Center-Left,2026-05-15,20,0,Night,-0.2166,0.0,-0.2166
438,ynet,Hebrew,https://www.ynet.co.il/news/article/yokra14766282,אבישי בן-חיים מסביר למה הוא דווקא אוהב שמזרחים כועסים עליו,"הבשורה המתוקה: אחרי שירות מילואים של שנתיים וחצי,  
אבישי בן–חיים חוזר עם הצעת פיוס מזרחית עתיקה וספר חדש. הדיכוי המר: בהגמוניה עדיין מאשימים אותו בפלגנות. מרב בטיטו פגשה אותו לשיחה טעונה על הבחירה לשתוק אבל לא לשנות את דעתו אחרי 7 באוקטובר, הקיפוח ב–2026, נתניהו, בנט, הליכודיאדה, למה לא נצליח לגייס חרדים והמחיר המקצועי שהוא משלם",2026-05-15 00:00:00,Politics,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,anger,0.7,"[{""name"": ""Avishay Ben-Haim"", ""type"": ""person""}, {""name"": ""Benjamin Netanyahu"", ""type"": ""person""}, {""name"": ""Naftali Bennett"", ""type"": ""person""}, {""name"": ""Likud"", ""type"": ""party""}]",Mizrahi politics and tensions,Domestic Politics,0.8,2026-05-15 07:54:36.303866,Anger,331,True,True,False,0,Friday,Night,58,10,4,False,False,False,0.4,False,Ynet,Center-Left,2026-05-15,20,0,Night,0.0,0.0,0.0
439,ynet,Hebrew,https://www.ynet.co.il/news/article/yokra14769417,"""סכנת פלישה? המצב היום הרבה יותר טוב, אבל זה לא גרם לי לישון בשקט בלילה""","אחרי יותר משנתיים של לחימה בצפון (וגם חודשיים וחצי בעזה), תחילה כמח""ט מילואים ואחר כך כמפקד הגזרה המערבית, הזירה הלבנונית טבועה בדנ""א של אל""ם עמרי ""רוזן"" רוזנקרנץ | בראיון סיום תפקיד הוא מתאר את הדילמה הקשה בבוקר 7 באוקטובר, מספר על פציעת החבר הטוב ואיש החפ""ק עידן עמדי, ומתייחס לאיום רחפני הנפץ: ""יש הרבה יותר רחפנים שיורטו או כשלו בדרך מכאלה שפגעו, וכל הזמן דוחפים לנו עוד פתרונות""",2026-05-15 00:00:00,Security,Neutral,0.9999,0.0,0.9999,0.0,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,fear,0.7,"[{""name"": ""Amry Rosencranz"", ""type"": ""person""}, {""name"": ""Idan Amdi"", ""type"": ""person""}, {""name"": ""Northern Command"", ""type"": ""organization""}, {""name"": ""Lebanon"", ""type"": ""location""}, {""name"": ""Gaza"", ""type"": ""location""}]",Northern security threats and drone concerns,Security Operations,0.85,2026-05-15 07:54:36.308919,Fear,383,True,True,False,0,Friday,Night,72,15,5,True,True,False,0.3333333333333333,False,Ynet,Center-Left,2026-05-15,20,0,Night,0.0,0.0,0.0
440,ynet,Hebrew,https://www.ynet.co.il/news/article/yokra14769464,האם פורעי הגבעות יתחילו לשלם מכיסם? תביעת מיליונים עקב קריסת פרויקט נדלן,"קבלן פלסטיני דורש 18 מיליון שקל מצה""ל, המשטרה וכמה מתנחלים, ועשוי לקבוע תקדים: התביעה משרטטת כיצד ירד לטמיון מיזם מגורים ענק בשטח B, בעקבות פגיעה בעבודות וברוכשים הפוטנציאליים. ""מי יקנה פה אדמה כשיש את הסכנה הזו?"", תוהים התושבים, שרואים את המאחזים הלא-חוקיים מעמיקים לתוך האזור. ההליך המשפטי הזה הוא ניסיון נדיר להתמודד עם התוכנית הלא–מוסתרת שמעודדים חברי ממשלה: ביטול הסכמי אוסלו",2026-05-15 00:00:00,Politics + Security,Negative,0.9997,0.9997,0.0001,0.0002,dicta-il/dictabert-sentiment,Neutral,0.9999,0.0001,0.9999,0.0,dicta-il/dictabert-sentiment,anger,0.75,"[{""name"": ""IDF"", ""type"": ""organization""}, {""name"": ""Israeli Police"", ""type"": ""organization""}, {""name"": ""Palestinian Contractor"", ""type"": ""person""}, {""name"": ""Area B"", ""type"": ""location""}, {""name"": ""Oslo Accords"", ""type"": ""event""}]",Settlement legal dispute over real estate project,Judicial & Legal,0.85,2026-05-15 07:54:36.315255,Anger,380,True,True,False,0,Friday,Night,72,12,5,True,True,False,0.4166666666666667,True,Ynet,Center-Left,2026-05-15,20,0,Night,-0.9995,-0.0001,-0.9994000000000001
441,ynet,Hebrew,https://www.ynet.co.il/news/article/nqo0ao3jw,"עונת הבחירות המלאה החלה השבוע, והחרדים נתנו את המכה האחרונה לממשלה","שתי עובדות: נתניהו ובן גביר יכולים רק להרוויח מעימות אלים בין יהודים לערבים, ובן גביר שר המשטרה | השקרים: שיחה עם חילי טרופר על יחידת המילואים שלו, שאספה תיעוד של מעשי הטבח ב־7 באוקטובר ומצאה את עצמה בלב עולם הקונספירציות | והאמת: המאמר ב""הניו יורק טיימס"" השבוע אל מול נתוני מערכת הביטחון",2026-05-15 00:00:00,Politics,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,anger,0.75,"[{""name"": ""Benjamin Netanyahu"", ""type"": ""person""}, {""name"": ""Itamar Ben-Gvir"", ""type"": ""person""}, {""name"": ""Knesset"", ""type"": ""organization""}, {""name"": ""Israel"", ""type"": ""location""}]",election season government tensions,Domestic Politics,0.85,2026-05-15 07:54:36.320340,Anger,288,True,True,False,0,Friday,Night,66,11,4,False,False,False,0.3636363636363636,False,Ynet,Center-Left,2026-05-15,20,0,Night,0.0,0.0,0.0
442,ynet,Hebrew,https://www.ynet.co.il/news/article/sjudhsxjfg,"אחרי הירי לצפון ופגיעת הרחפן: צה""ל סוגר את רצועת החוף מראש הנקרה - עד אכזיב","פרסום ראשון: צה""ל הגדיר את רצועת החוץ בגליל המערבי כשטח סגור. הצו יחול מהערב ועד לסוף החודש. הכניסה לאזרחים תיאסר, שוטרים ולוחמים שקיבלו היתר - יורשו להיכנס",2026-05-14 23:40:36,Security,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,fear,0.8,"[{""name"": ""IDF"", ""type"": ""organization""}, {""name"": ""Rosh HaNikra"", ""type"": ""location""}, {""name"": ""Achziv"", ""type"": ""location""}, {""name"": ""Western Galilee"", ""type"": ""location""}]",Coastal zone closure security,Security Operations,0.85,2026-05-15 07:54:36.326226,Fear,156,True,True,False,23,Thursday,Night,75,15,4,False,False,False,0.2666666666666666,False,Ynet,Center-Left,2026-05-14,20,23,Night,0.0,0.0,0.0
443,ynet,Hebrew,https://www.ynet.co.il/news/article/sykln9mjgg,"הרצוג ביטל נאום באוניברסיטה בניו-יורק: ""נסיבות מונעות זאת בעת הזו""","סמינר התיאולוגיה היהודי הזמין את הנשיא לנאום בטקס סיום הלימודים ולהעניק לו תואר לשם כבוד, אך כמה ימים לפני הטיסה הדבר בוטל - והוא ינאם וירטואלית. סטודנטים פרו-פלסטינים הביעו את התנגדותם למהלך ומתחו ביקורת על תמיכתו במלחמה בעזה, אך הרצוג הבהיר כי לא זו הסיבה לביטול הגעתו",2026-05-14 23:20:16,Security,Neutral,0.9999,0.0,0.9999,0.0,dicta-il/dictabert-sentiment,Negative,0.5137,0.5137,0.4863,0.0,dicta-il/dictabert-sentiment,anger,0.7,"[{""name"": ""Isaac Herzog"", ""type"": ""person""}, {""name"": ""Jewish Theological Seminary"", ""type"": ""organization""}, {""name"": ""Gaza"", ""type"": ""location""}, {""name"": ""New York"", ""type"": ""location""}]",Presidential speech cancellation,International Diplomacy,0.75,2026-05-15 07:54:36.332573,Anger,270,True,True,False,23,Thursday,Night,66,10,4,False,False,False,0.4,False,Ynet,Center-Left,2026-05-14,20,23,Night,0.0,-0.5137,0.5137
444,ynet,Hebrew,https://www.ynet.co.il/news/article/bkqyehxkfx,לא כלי משחק בפוליטיקה של נתניהו: הסיכון לאמירויות - שמעדיפה יחסים חשאיים,"בעוד סוללות כיפת ברזל נפרסו בעבר בשטחה, הנסיכות דבקה במדיניות של עמימות כדי למנוע הסלמה מול איראן. ההודעה של נתניהו על ""פריצת דרך היסטורית"" נתפסה כמבוכה, וגורמים ששוחחו עם ה""וול סטריט ג'ורנל"" טענו שבישראל הדליפו את הפגישה בגלל הבחירות. מקורב לבכירים באמירויות: ""לא נהפוך לכלי משחק""",2026-05-14 21:56:04,Politics + Security,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Negative,0.9992,0.9992,0.0008,0.0,dicta-il/dictabert-sentiment,anger,0.75,"[{""name"": ""Benjamin Netanyahu"", ""type"": ""person""}, {""name"": ""Israel"", ""type"": ""location""}, {""name"": ""Iran"", ""type"": ""location""}, {""name"": ""United Arab Emirates"", ""type"": ""location""}]",UAE diplomatic tensions,International Diplomacy,0.85,2026-05-15 07:54:36.338584,Anger,281,True,True,False,21,Thursday,Evening,72,12,4,False,False,False,0.3333333333333333,False,Ynet,Center-Left,2026-05-14,20,21,Night,0.0,-0.9992,0.9992
445,ynet,Hebrew,https://www.ynet.co.il/news/article/sy1ypdxyfg,"""הארץ הובטחה לנו מהנילוס ועד הפרת"": הישראלים שחולמים להתיישב בדרום לבנון","אנה סלוצקין הקימה את תנועת ""עורי צפון"" לזכר אחיה שנפל בעזה. היא חולמת להזיז את הגבול ""לפחות עד הליטני"" ולקיים התיישבות יהודית אזרחית בארץ הארזים. אורי פלאסה, שהיגר מארה""ב בשנות ה-90, הצטרף לתנועה, הקים בעבר התיישבויות בעזה ויו""ש - ואפילו חצה את הגבול ללבנון: ""הרגשתי במדינה שלי""",2026-05-14 20:59:34,Politics + Security,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,pride,0.75,"[{""name"": ""Anna Slutzkin"", ""type"": ""person""}, {""name"": ""Uri Palasa"", ""type"": ""person""}, {""name"": ""Southern Lebanon"", ""type"": ""location""}, {""name"": ""Gaza"", ""type"": ""location""}, {""name"": ""Awrei Tzafon"", ""type"": ""organization""}]",Settlement expansion to Lebanon,Security Operations,0.72,2026-05-15 07:54:36.344639,Pride,278,True,True,False,20,Thursday,Evening,72,11,5,False,False,False,0.4545454545454545,False,Ynet,Center-Left,2026-05-14,20,20,Evening,0.0,0.0,0.0
464,walla,Hebrew,https://news.walla.co.il/break/3838334,איחוד האמירויות יאיץ את פרויקט צינור הנפט במטרה לעקוף את מצר הורמוז,"משרד התקשורת הממשלתי של אבו דאבי מסר היום (שישי), כי בכוונת איחוד האמירויות הערביות להאיץ את בניית צינור הנפט החדש, כדי להכפיל את יכולת הייצוא דרך פוג'יירה. בפרויקט שירחיב באופן משמעותי את יכולתו לעקוף את מצר הורמוז, שרובו סגור.",2026-05-15 10:38:00,Politics,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,anticipation,0.7,"[{""name"": ""United Arab Emirates"", ""type"": ""location""}, {""name"": ""Hormuz Strait"", ""type"": ""location""}, {""name"": ""Fujairah"", ""type"": ""location""}]",Oil pipeline infrastructure project,International Diplomacy,0.65,2026-05-15 07:54:36.534289,Anticipation,228,True,True,False,10,Friday,Morning,67,12,3,False,False,False,0.25,False,Walla,Left,2026-05-15,20,10,Morning,0.0,0.0,0.0
465,walla,Hebrew,https://news.walla.co.il/break/3838333,גורם ביטחוני: זמיר ביקר באיחוד האמירויות במהלך המלחמה,"גורם ביטחוני סיפר היום (שישי) לוואלה כי במהלך המלחמה הרמטכ""ל איל זמיר ביקר באופן חשאי באיחוד האמירויות ונפגש עם מקביליו. הביקור כלל נוכחות אמריקנית במטרה להדק את שיתוף הפעולה במסגרת תרחישים שונים במלחמה עם איראן במתווה ההגנה וההתקפה.

לכתבה המלאה לחצו",2026-05-15 10:37:00,Security,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,neutral,0.3,"[{""name"": ""Eyal Zamir"", ""type"": ""person""}, {""name"": ""United Arab Emirates"", ""type"": ""location""}, {""name"": ""Iran"", ""type"": ""location""}, {""name"": ""United States"", ""type"": ""location""}, {""name"": ""IDF"", ""type"": ""organization""}]",IDF Chief diplomatic visit UAE,International Diplomacy,0.85,2026-05-15 07:54:36.542812,Neutral,251,True,True,False,10,Friday,Morning,53,8,5,False,False,False,0.625,False,Walla,Left,2026-05-15,20,10,Morning,0.0,0.0,0.0
466,walla,Hebrew,https://news.walla.co.il/break/3838327,"תיק יועצי נתניהו עלול להיסגר: היועמ""שית הודיעה על עיכוב הליכים","גלי בהרב מיארה, היועצת המשפטית לממשלה עדכנה הבוקר (שישי) בבית משפט השלום בפתח תקווה כי הורתה על עיכוב הליכים בתיק הטרדת עד המדינה שלמה פילבר בו מואשמים עופר גולן, יונתן אוריך וישראל איינהורן.",2026-05-15 09:44:00,Politics,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Negative,0.9996,0.9996,0.0004,0.0,dicta-il/dictabert-sentiment,neutral,0.4,"[{""name"": ""Benjamin Netanyahu"", ""type"": ""person""}, {""name"": ""Gali Baharav-Miara"", ""type"": ""person""}, {""name"": ""Petach Tikva District Court"", ""type"": ""organization""}, {""name"": ""Shlomo Filber"", ""type"": ""person""}]",Netanyahu advisors legal case delay,Judicial & Legal,0.85,2026-05-15 07:54:36.551708,Neutral,191,True,True,False,9,Friday,Morning,62,10,4,False,False,False,0.4,False,Walla,Left,2026-05-15,20,9,Morning,0.0,-0.9996,0.9996
467,walla,Hebrew,https://news.walla.co.il/break/3838324,"צה""ל: השמדנו את המשגר ממנו חיזבאללה שיגר רקטות לעבר ישראל","צה""ל תקף והשמיד הלילה (שישי) את המשגר ממנו  חיזבאללה שיגר מדרום לבנון מספר רקטות לעבר מרחב קריית שמונה אמש.  לצד המשגר, הותקפו מספר מבנים ששימשו את ארגון הטרור לצרכים צבאיים.",2026-05-15 09:35:00,Politics + Security,Neutral,0.9999,0.0,0.9999,0.0,dicta-il/dictabert-sentiment,Negative,0.9998,0.9998,0.0002,0.0,dicta-il/dictabert-sentiment,pride,0.8,"[{""name"": ""IDF"", ""type"": ""organization""}, {""name"": ""Hezbollah"", ""type"": ""organization""}, {""name"": ""Southern Lebanon"", ""type"": ""location""}, {""name"": ""Kiryat Shmona"", ""type"": ""location""}]",IDF strike on Hezbollah launcher,Lebanon & Hezbollah,0.95,2026-05-15 07:54:36.558185,Pride,174,True,True,False,9,Friday,Morning,57,10,4,False,False,False,0.4,False,Walla,Left,2026-05-15,20,9,Morning,0.0,-0.9998,0.9998
468,walla,Hebrew,https://news.walla.co.il/break/3838322,הונדורס הכריזה על חמאס ומשמרות המהפכה של איראן כארגוני טרור,"נונדורס הכריזה היום (שישי) על חמאס ומשמרות המהפכה של איראן כארגוני טרור. הונדורס היא המדינה ה-46 שמכריזה על משמרות המהפכה של איראן כארגון טרור בשנה האחרונה, זאת בעקבות פעילות משרד החוץ בהובלת שר החוץ סער לקידום הדזיגנציות על ארגוני הטרור.",2026-05-15 09:22:00,Politics + Security,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,pride,0.7,"[{""name"": ""Honduras"", ""type"": ""location""}, {""name"": ""Hamas"", ""type"": ""organization""}, {""name"": ""Islamic Revolutionary Guard Corps"", ""type"": ""organization""}, {""name"": ""Israel Ministry of Foreign Affairs"", ""type"": ""organization""}, {""name"": ""Gideon Saar"", ""type"": ""person""}]",International terrorism designation,International Diplomacy,0.85,2026-05-15 07:54:36.565017,Pride,238,True,True,False,9,Friday,Morning,59,10,5,False,False,False,0.5,False,Walla,Left,2026-05-15,20,9,Morning,0.0,0.0,0.0
469,walla,Hebrew,https://news.walla.co.il/break/3838309,פעוט כבן שנתיים וחצי נפגע מרכב כשרכב על בימבה - מצבו בינוני,"פעוט כבן שנתיים וחצי שרכב על בימבה נפגע היום (שישי) מרכב ונפצע באורח בינוני ברחוב שפטל בראשון לציון. צוותי מד""א העניקו לו טיפול ראשוני ופינו אותו לבית החולים שמיר-אסף הרופא עם חבלת ראש כשמצבו בינוני.",2026-05-15 08:18:00,Politics,Neutral,0.9998,0.0,0.9998,0.0002,dicta-il/dictabert-sentiment,Negative,0.9998,0.9998,0.0,0.0002,dicta-il/dictabert-sentiment,fear,0.7,"[{""name"": ""Ramat HaSharon"", ""type"": ""location""}, {""name"": ""Shamir-Assaf Harofeh Hospital"", ""type"": ""organization""}, {""name"": ""Magen David Adom"", ""type"": ""organization""}]",Toddler struck by vehicle,Social & Civil,0.85,2026-05-15 07:54:36.573144,Fear,199,True,True,False,8,Friday,Morning,59,12,3,False,False,False,0.25,False,Walla,Left,2026-05-15,20,8,Morning,0.0002,-0.9996,0.9998
470,walla,Hebrew,https://news.walla.co.il/break/3838319,רוסיה: יירטנו 355 רחפנים אוקראיניים,"משרד ההגנה הרוסי מסר היום (שישי), כי 355 רחפנים אוקראיניים יורטו והושמדו מעל אזורים ברוסיה במהלך הלילה. בעיר ריאזאן שבמרכז רוסיה, מתקפת הרחפנים הרגה שלושה בני אדם ופצעה 12, גרמה נזק לבנייני מגורים רבי־קומות ופגעה במפעל תעשייתי, כך מסר מושל המחוז פאבל מלקוב.",2026-05-15 08:10:00,Politics,Neutral,0.9999,0.0,0.9999,0.0001,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,fear,0.75,"[{""name"": ""Russia"", ""type"": ""location""}, {""name"": ""Ukraine"", ""type"": ""location""}, {""name"": ""Ryazan"", ""type"": ""location""}, {""name"": ""Russian Ministry of Defense"", ""type"": ""organization""}, {""name"": ""Pavel Malkov"", ""type"": ""person""}]",Ukraine-Russia drone warfare,International Diplomacy,0.65,2026-05-15 07:54:36.580041,Fear,257,True,True,False,8,Friday,Morning,35,5,5,False,False,False,1.0,False,Walla,Left,2026-05-15,20,8,Morning,0.0001,0.0,0.0001
471,walla,Hebrew,https://news.walla.co.il/break/3838312,3 פצועים בתאונת דרכים בכביש 2 - בהם בת 49 עם חבלות בחזה,"שלושה פצועים בתאונת דרכים שהתרחשה הלילה (שישי), במרחב שרון בכביש 2 ממחלף אולגה למחלף ינאי. בין הפצועים אישה בת 49 עם חבלה בחזה, ועוד שני פצועים במצב קל. צוותי מד""א העניקו להם טיפול רפואי, ופינו אותם לבית החולים הלל יפה.",2026-05-15 07:32:00,Politics + Security,Neutral,0.9999,0.0,0.9999,0.0001,dicta-il/dictabert-sentiment,Negative,1.0,1.0,0.0,0.0,dicta-il/dictabert-sentiment,fear,0.6,"[{""name"": ""Sharon area"", ""type"": ""location""}, {""name"": ""Highway 2"", ""type"": ""location""}, {""name"": ""Hillel Yaffe Hospital"", ""type"": ""organization""}, {""name"": ""Magen David Adom"", ""type"": ""organization""}]",road accident casualties,Other,0.85,2026-05-15 07:54:36.586549,Fear,219,True,True,False,7,Friday,Morning,55,13,4,False,False,False,0.3076923076923077,False,Walla,Left,2026-05-15,20,7,Morning,0.0001,-1.0,1.0001
472,walla,Hebrew,https://news.walla.co.il/break/3838302,"צה""ל באזהרה דחופה לתושבי דרום לבנון: ""עליכים להתפנות מייד""","דובר צה""ל בערבית, אביחי אדרעי, פרסם היום (שישי) אזהרה דחופה לתושבי דרום לבנון, המכוונת במיוחד אל תושבי הכפרים אל חוש, שבריחא, מעשוק, זקוק אל-מפדי וחמדיה (צור) - וקרא להם לנוע באופן מיידי למרחק של 1,000 מטרים לפחות אל מחוץ לכפריהם.",2026-05-15 07:30:00,Security,Neutral,0.9999,0.0,0.9999,0.0001,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,fear,0.85,"[{""name"": ""IDF"", ""type"": ""organization""}, {""name"": ""Southern Lebanon"", ""type"": ""location""}, {""name"": ""Avihai Adrai"", ""type"": ""person""}]",urgent evacuation warning,Security Operations,0.92,2026-05-15 07:54:36.593027,Fear,230,True,True,False,7,Friday,Morning,58,9,3,False,False,False,0.3333333333333333,False,Walla,Left,2026-05-15,20,7,Morning,0.0001,0.0,0.0001
473,walla,Hebrew,https://news.walla.co.il/break/3838304,"טראמפ: ""נשיא סין ואני מסכימים שיש למנוע מאיראן נשק גרעיני""","על רקע ביקורו בבייג'ינג, נשיא ארצות הברית דונלד טראמפ אמר היום (שישי), כי הוא דן עם נשיא סין שי ג'ינפינג בנושא איראן. השניים הסכימו שהם לא מוכנים שלאיראן יהיה נשק גרעיני, והדגישו שהם רוצים שהמצרים יהיו פתוחים. עוד נמסר מטראמפ - ""פתרנו הרבה בעיות שונות שאנשים אחרים לא היו מצליחים לפתור"".",2026-05-15 07:18:00,Security,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,pride,0.7,"[{""name"": ""Donald Trump"", ""type"": ""person""}, {""name"": ""Xi Jinping"", ""type"": ""person""}, {""name"": ""Iran"", ""type"": ""location""}, {""name"": ""China"", ""type"": ""location""}, {""name"": ""United States"", ""type"": ""location""}]",Iran nuclear diplomacy,International Diplomacy,0.85,2026-05-15 07:54:36.599766,Pride,287,True,True,False,7,Friday,Morning,58,10,5,False,False,False,0.5,False,Walla,Left,2026-05-15,20,7,Morning,0.0,0.0,0.0
474,walla,Hebrew,https://news.walla.co.il/break/3838301,התראות בגליל התחתון: יורט השיגור מלבנון,"התרעות הופעלו לפני זמן קצר ביישובים מסד ועילבון שבגליל התחתון, בעקבות ירי טילים מלבנון. השיגור יורט, והתושבים יכולים לצאת מהמרחבים המוגנים.
מצה""ל נמסר: ""מדובר בהפרה נוספת של הבנות הפסקת האש על ידי ארגון הטרור חיזבאללה"".",2026-05-15 07:08:00,Security,Neutral,0.9937,0.0025,0.9937,0.0038,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,fear,0.7,"[{""name"": ""Lower Galilee"", ""type"": ""location""}, {""name"": ""Lebanon"", ""type"": ""location""}, {""name"": ""Hezbollah"", ""type"": ""organization""}, {""name"": ""IDF"", ""type"": ""organization""}]",Rocket fire from Lebanon,Lebanon & Hezbollah,0.95,2026-05-15 07:54:36.605002,Fear,219,True,True,False,7,Friday,Morning,39,6,4,False,False,False,0.6666666666666666,False,Walla,Left,2026-05-15,20,7,Morning,0.0013,0.0,0.0013
475,walla,Hebrew,https://news.walla.co.il/break/3838299,אזעקות בגליל התחתון בשל ירי רקטות,"בשל ירי רקטות מלבנון הופעלו אזעקות בגליל התחתון, ביישובים מסד ועילבון. התושבים מתבקשים לשהות במרחבים המוגנים עד להנחיות חדשות מפיקוד העורף.",2026-05-15 06:57:00,Security,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Negative,0.9999,0.9999,0.0,0.0,dicta-il/dictabert-sentiment,fear,0.8,"[{""name"": ""Lower Galilee"", ""type"": ""location""}, {""name"": ""Lebanon"", ""type"": ""location""}, {""name"": ""Sade"", ""type"": ""location""}, {""name"": ""Eilabun"", ""type"": ""location""}, {""name"": ""Home Front Command"", ""type"": ""organization""}]",Rocket fire from Lebanon,Lebanon & Hezbollah,0.9,2026-05-15 07:54:36.610593,Fear,139,True,True,False,6,Friday,Morning,33,6,5,False,False,False,0.8333333333333334,False,Walla,Left,2026-05-15,20,6,Morning,0.0,-0.9999,0.9999
476,walla,Hebrew,https://news.walla.co.il/break/3838297,"כוחות צה""ל מפוצצים כעת מבנים פלסטינים במרכז רצועת עזה","כוחות צה""ל מפוצצים היום (שישי) מבנים פלסטינים במרכז רצועת עזה. הפעילות והפיצוצים במרחב זה מתבצעים במהלך השעה האחרונה.",2026-05-15 05:25:00,Security,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,fear,0.75,"[{""name"": ""IDF"", ""type"": ""organization""}, {""name"": ""Gaza"", ""type"": ""location""}, {""name"": ""Palestinian Authority"", ""type"": ""organization""}]",Gaza military operations,Security Operations,0.95,2026-05-15 07:54:36.618416,Fear,117,True,True,False,5,Friday,Night,53,9,3,False,False,False,0.3333333333333333,False,Walla,Left,2026-05-15,20,5,Morning,0.0,0.0,0.0
