article_id,entity_name,entity_type,source,language,topic,topic_master,topic_label,sentiment_label,sentiment_score,sentiment_neg_score,sentiment_neu_score,sentiment_pos_score,headline_sentiment_label,headline_sentiment_score,headline_sentiment_neg_score,headline_sentiment_neu_score,headline_sentiment_pos_score,emotion_label_clean,published_at,time_period,day_of_week,is_duplicate,has_quality_snippet,source_label,source_lean,date,sentiment_intensity,headline_intensity,sentiment_divergence
421,United States,Location,ynet,Hebrew,both,Iran-Israel Relations,Iran tensions and military threats,Neutral,0.9998,0.0001,0.9998,0.0,Negative,0.6174,0.6174,0.3826,0.0,anger,2026-05-15 10:01:30,Morning,Friday,False,True,Ynet,Center-Left,2026-05-15,-0.0001,-0.6174,0.6173
421,Chinese Ministry of Foreign Affairs,Organization,ynet,Hebrew,both,Iran-Israel Relations,Iran tensions and military threats,Neutral,0.9998,0.0001,0.9998,0.0,Negative,0.6174,0.6174,0.3826,0.0,anger,2026-05-15 10:01:30,Morning,Friday,False,True,Ynet,Center-Left,2026-05-15,-0.0001,-0.6174,0.6173
422,Israel Aeinhorn,Person,ynet,Hebrew,politics,Judicial & Legal,Prime Minister advisors case closure,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-15 09:37:01,Morning,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
422,Shlomit Filber,Person,ynet,Hebrew,politics,Judicial & Legal,Prime Minister advisors case closure,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-15 09:37:01,Morning,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
422,Ofer Golan,Person,ynet,Hebrew,politics,Judicial & Legal,Prime Minister advisors case closure,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-15 09:37:01,Morning,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
422,Jonathan Urich,Person,ynet,Hebrew,politics,Judicial & Legal,Prime Minister advisors case closure,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-15 09:37:01,Morning,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
422,Supreme Court of Israel,Organization,ynet,Hebrew,politics,Judicial & Legal,Prime Minister advisors case closure,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-15 09:37:01,Morning,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
423,IDF Chief of Staff Herzi Halevi,Person,ynet,Hebrew,both,Security Operations,Military discipline and conduct controversy,Negative,0.9999,0.9999,0.0001,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-15 08:09:03,Morning,Friday,False,True,Ynet,Center-Left,2026-05-15,-0.9999,0.0,-0.9999
423,IDF,Organization,ynet,Hebrew,both,Security Operations,Military discipline and conduct controversy,Negative,0.9999,0.9999,0.0001,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-15 08:09:03,Morning,Friday,False,True,Ynet,Center-Left,2026-05-15,-0.9999,0.0,-0.9999
423,Israeli soldiers,Organization,ynet,Hebrew,both,Security Operations,Military discipline and conduct controversy,Negative,0.9999,0.9999,0.0001,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-15 08:09:03,Morning,Friday,False,True,Ynet,Center-Left,2026-05-15,-0.9999,0.0,-0.9999
424,Negev Dagan,Person,ynet,Hebrew,security,Security Operations,soldier killed in Lebanon,Neutral,0.978,0.0006,0.978,0.0214,Negative,1.0,1.0,0.0,0.0,sadness,2026-05-15 06:05:29,Morning,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0208,-1.0,1.0208
424,IDF,Organization,ynet,Hebrew,security,Security Operations,soldier killed in Lebanon,Neutral,0.978,0.0006,0.978,0.0214,Negative,1.0,1.0,0.0,0.0,sadness,2026-05-15 06:05:29,Morning,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0208,-1.0,1.0208
424,Southern Lebanon,Location,ynet,Hebrew,security,Security Operations,soldier killed in Lebanon,Neutral,0.978,0.0006,0.978,0.0214,Negative,1.0,1.0,0.0,0.0,sadness,2026-05-15 06:05:29,Morning,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0208,-1.0,1.0208
424,Lower Galilee,Location,ynet,Hebrew,security,Security Operations,soldier killed in Lebanon,Neutral,0.978,0.0006,0.978,0.0214,Negative,1.0,1.0,0.0,0.0,sadness,2026-05-15 06:05:29,Morning,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0208,-1.0,1.0208
424,Golani Brigade,Organization,ynet,Hebrew,security,Security Operations,soldier killed in Lebanon,Neutral,0.978,0.0006,0.978,0.0214,Negative,1.0,1.0,0.0,0.0,sadness,2026-05-15 06:05:29,Morning,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0208,-1.0,1.0208
425,Tel Aviv,Location,ynet,Hebrew,politics,Social & Civil,celebrity burglar crime story,Neutral,0.9995,0.0002,0.9995,0.0003,Neutral,0.5003,0.4996,0.5003,0.0001,surprise,2026-05-15 06:00:00,Morning,Friday,False,True,Ynet,Center-Left,2026-05-15,9.999999999999996e-05,-0.4995,0.4996
425,Israel,Location,ynet,Hebrew,politics,Social & Civil,celebrity burglar crime story,Neutral,0.9995,0.0002,0.9995,0.0003,Neutral,0.5003,0.4996,0.5003,0.0001,surprise,2026-05-15 06:00:00,Morning,Friday,False,True,Ynet,Center-Left,2026-05-15,9.999999999999996e-05,-0.4995,0.4996
425,Investigative Journalism Podcast,Organization,ynet,Hebrew,politics,Social & Civil,celebrity burglar crime story,Neutral,0.9995,0.0002,0.9995,0.0003,Neutral,0.5003,0.4996,0.5003,0.0001,surprise,2026-05-15 06:00:00,Morning,Friday,False,True,Ynet,Center-Left,2026-05-15,9.999999999999996e-05,-0.4995,0.4996
426,Benjamin Netanyahu,Person,ynet,Hebrew,politics,Domestic Politics,Political sectarianism and divisions,Negative,1.0,1.0,0.0,0.0,Neutral,1.0,0.0,1.0,0.0,disgust,2026-05-15 05:42:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,-1.0,0.0,-1.0
426,Israel,Location,ynet,Hebrew,politics,Domestic Politics,Political sectarianism and divisions,Negative,1.0,1.0,0.0,0.0,Neutral,1.0,0.0,1.0,0.0,disgust,2026-05-15 05:42:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,-1.0,0.0,-1.0
427,Israel,Location,ynet,Hebrew,politics,Coalition & Government,Coalition stability and political strategy,Neutral,1.0,0.0,1.0,0.0,Neutral,0.9987,0.0,0.9987,0.0013,anger,2026-05-15 05:36:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0013,-0.0013
427,Haredi,Party,ynet,Hebrew,politics,Coalition & Government,Coalition stability and political strategy,Neutral,1.0,0.0,1.0,0.0,Neutral,0.9987,0.0,0.9987,0.0013,anger,2026-05-15 05:36:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0013,-0.0013
429,Six-Day War,Event,ynet,Hebrew,both,Security Operations,Six-Day War diaries revelation,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-15 03:16:24,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
429,Jerusalem,Location,ynet,Hebrew,both,Security Operations,Six-Day War diaries revelation,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-15 03:16:24,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
429,Rafi Tzur,Person,ynet,Hebrew,both,Security Operations,Six-Day War diaries revelation,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-15 03:16:24,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
430,Schneider Children's Medical Center,Organization,ynet,Hebrew,security,Social & Civil,electric scooter child injuries,Neutral,0.9969,0.0005,0.9969,0.0027,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-15 02:24:21,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0022,0.0,0.0022
430,Israel,Location,ynet,Hebrew,security,Social & Civil,electric scooter child injuries,Neutral,0.9969,0.0005,0.9969,0.0027,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-15 02:24:21,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0022,0.0,0.0022
431,Jewish National Fund,Organization,ynet,Hebrew,both,Domestic Politics,Northern region reconstruction funding,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-15 01:25:31,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
431,Israeli Government,Organization,ynet,Hebrew,both,Domestic Politics,Northern region reconstruction funding,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-15 01:25:31,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
431,Northern Israel,Location,ynet,Hebrew,both,Domestic Politics,Northern region reconstruction funding,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-15 01:25:31,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
432,Iran,Location,ynet,Hebrew,security,Iran-Israel Relations,"Iran maritime seizure, regional tensions",Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-15 00:30:42,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
432,Saudi Arabia,Location,ynet,Hebrew,security,Iran-Israel Relations,"Iran maritime seizure, regional tensions",Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-15 00:30:42,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
432,United States,Location,ynet,Hebrew,security,Iran-Israel Relations,"Iran maritime seizure, regional tensions",Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-15 00:30:42,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
432,Hamas,Organization,ynet,Hebrew,security,Iran-Israel Relations,"Iran maritime seizure, regional tensions",Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-15 00:30:42,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
432,Hezbollah,Organization,ynet,Hebrew,security,Iran-Israel Relations,"Iran maritime seizure, regional tensions",Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-15 00:30:42,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
433,United States,Location,ynet,Hebrew,both,Iran-Israel Relations,Iran negotiations and military preparedness,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-15 00:27:17,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
433,Iran,Location,ynet,Hebrew,both,Iran-Israel Relations,Iran negotiations and military preparedness,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-15 00:27:17,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
433,Israel,Location,ynet,Hebrew,both,Iran-Israel Relations,Iran negotiations and military preparedness,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-15 00:27:17,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
433,Lebanon,Location,ynet,Hebrew,both,Iran-Israel Relations,Iran negotiations and military preparedness,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-15 00:27:17,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
433,Donald Trump,Person,ynet,Hebrew,both,Iran-Israel Relations,Iran negotiations and military preparedness,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-15 00:27:17,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
434,Ultra-Orthodox extremists,Organization,ynet,Hebrew,both,Domestic Politics,Ultra-Orthodox protest at military officer's home,Neutral,1.0,0.0,1.0,0.0,Negative,0.9999,0.9999,0.0001,0.0,anger,2026-05-15 00:25:45,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,-0.9999,0.9999
434,Yuval Yamin,Person,ynet,Hebrew,both,Domestic Politics,Ultra-Orthodox protest at military officer's home,Neutral,1.0,0.0,1.0,0.0,Negative,0.9999,0.9999,0.0001,0.0,anger,2026-05-15 00:25:45,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,-0.9999,0.9999
434,Ashkelon,Location,ynet,Hebrew,both,Domestic Politics,Ultra-Orthodox protest at military officer's home,Neutral,1.0,0.0,1.0,0.0,Negative,0.9999,0.9999,0.0001,0.0,anger,2026-05-15 00:25:45,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,-0.9999,0.9999
434,IDF,Organization,ynet,Hebrew,both,Domestic Politics,Ultra-Orthodox protest at military officer's home,Neutral,1.0,0.0,1.0,0.0,Negative,0.9999,0.9999,0.0001,0.0,anger,2026-05-15 00:25:45,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,-0.9999,0.9999
434,Police,Organization,ynet,Hebrew,both,Domestic Politics,Ultra-Orthodox protest at military officer's home,Neutral,1.0,0.0,1.0,0.0,Negative,0.9999,0.9999,0.0001,0.0,anger,2026-05-15 00:25:45,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,-0.9999,0.9999
435,Walla,Person,ynet,Hebrew,security,Social & Civil,Missing child cold case,Neutral,0.9999,0.0001,0.9999,0.0001,Neutral,1.0,0.0,1.0,0.0,sadness,2026-05-15 00:01:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
435,Canada Park,Location,ynet,Hebrew,security,Social & Civil,Missing child cold case,Neutral,0.9999,0.0001,0.9999,0.0001,Neutral,1.0,0.0,1.0,0.0,sadness,2026-05-15 00:01:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
435,Latrun,Location,ynet,Hebrew,security,Social & Civil,Missing child cold case,Neutral,0.9999,0.0001,0.9999,0.0001,Neutral,1.0,0.0,1.0,0.0,sadness,2026-05-15 00:01:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
436,Benjamin Netanyahu,Person,ynet,Hebrew,politics,Domestic Politics,Political criticism of Netanyahu,Neutral,1.0,0.0,1.0,0.0,Negative,0.9724,0.9724,0.0276,0.0,anger,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,-0.9724,0.9724
436,Ranan Shaked,Person,ynet,Hebrew,politics,Domestic Politics,Political criticism of Netanyahu,Neutral,1.0,0.0,1.0,0.0,Negative,0.9724,0.9724,0.0276,0.0,anger,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,-0.9724,0.9724
436,Woody Allen,Person,ynet,Hebrew,politics,Domestic Politics,Political criticism of Netanyahu,Neutral,1.0,0.0,1.0,0.0,Negative,0.9724,0.9724,0.0276,0.0,anger,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,-0.9724,0.9724
437,Daniella London Dekel,Person,ynet,Hebrew,politics,Domestic Politics,leadership and democratic values,Neutral,0.7834,0.2166,0.7834,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,-0.2166,0.0,-0.2166
437,Idit Silman,Person,ynet,Hebrew,politics,Domestic Politics,leadership and democratic values,Neutral,0.7834,0.2166,0.7834,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,-0.2166,0.0,-0.2166
438,Avishay Ben-Haim,Person,ynet,Hebrew,politics,Domestic Politics,Mizrahi politics and tensions,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
438,Benjamin Netanyahu,Person,ynet,Hebrew,politics,Domestic Politics,Mizrahi politics and tensions,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
438,Naftali Bennett,Person,ynet,Hebrew,politics,Domestic Politics,Mizrahi politics and tensions,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
438,Likud,Party,ynet,Hebrew,politics,Domestic Politics,Mizrahi politics and tensions,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
439,Amry Rosencranz,Person,ynet,Hebrew,security,Security Operations,Northern security threats and drone concerns,Neutral,0.9999,0.0,0.9999,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
439,Idan Amdi,Person,ynet,Hebrew,security,Security Operations,Northern security threats and drone concerns,Neutral,0.9999,0.0,0.9999,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
439,Northern Command,Organization,ynet,Hebrew,security,Security Operations,Northern security threats and drone concerns,Neutral,0.9999,0.0,0.9999,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
439,Lebanon,Location,ynet,Hebrew,security,Security Operations,Northern security threats and drone concerns,Neutral,0.9999,0.0,0.9999,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
439,Gaza,Location,ynet,Hebrew,security,Security Operations,Northern security threats and drone concerns,Neutral,0.9999,0.0,0.9999,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
440,IDF,Organization,ynet,Hebrew,both,Judicial & Legal,Settlement legal dispute over real estate project,Negative,0.9997,0.9997,0.0001,0.0002,Neutral,0.9999,0.0001,0.9999,0.0,anger,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,-0.9995,-0.0001,-0.9994000000000001
440,Israeli Police,Organization,ynet,Hebrew,both,Judicial & Legal,Settlement legal dispute over real estate project,Negative,0.9997,0.9997,0.0001,0.0002,Neutral,0.9999,0.0001,0.9999,0.0,anger,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,-0.9995,-0.0001,-0.9994000000000001
440,Palestinian Contractor,Person,ynet,Hebrew,both,Judicial & Legal,Settlement legal dispute over real estate project,Negative,0.9997,0.9997,0.0001,0.0002,Neutral,0.9999,0.0001,0.9999,0.0,anger,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,-0.9995,-0.0001,-0.9994000000000001
440,Area B,Location,ynet,Hebrew,both,Judicial & Legal,Settlement legal dispute over real estate project,Negative,0.9997,0.9997,0.0001,0.0002,Neutral,0.9999,0.0001,0.9999,0.0,anger,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,-0.9995,-0.0001,-0.9994000000000001
440,Oslo Accords,Event,ynet,Hebrew,both,Judicial & Legal,Settlement legal dispute over real estate project,Negative,0.9997,0.9997,0.0001,0.0002,Neutral,0.9999,0.0001,0.9999,0.0,anger,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,-0.9995,-0.0001,-0.9994000000000001
441,Benjamin Netanyahu,Person,ynet,Hebrew,politics,Domestic Politics,election season government tensions,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
441,Itamar Ben-Gvir,Person,ynet,Hebrew,politics,Domestic Politics,election season government tensions,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
441,Knesset,Organization,ynet,Hebrew,politics,Domestic Politics,election season government tensions,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
441,Israel,Location,ynet,Hebrew,politics,Domestic Politics,election season government tensions,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-15 00:00:00,Night,Friday,False,True,Ynet,Center-Left,2026-05-15,0.0,0.0,0.0
442,IDF,Organization,ynet,Hebrew,security,Security Operations,Coastal zone closure security,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-14 23:40:36,Night,Thursday,False,True,Ynet,Center-Left,2026-05-14,0.0,0.0,0.0
442,Rosh HaNikra,Location,ynet,Hebrew,security,Security Operations,Coastal zone closure security,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-14 23:40:36,Night,Thursday,False,True,Ynet,Center-Left,2026-05-14,0.0,0.0,0.0
442,Achziv,Location,ynet,Hebrew,security,Security Operations,Coastal zone closure security,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-14 23:40:36,Night,Thursday,False,True,Ynet,Center-Left,2026-05-14,0.0,0.0,0.0
442,Western Galilee,Location,ynet,Hebrew,security,Security Operations,Coastal zone closure security,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-14 23:40:36,Night,Thursday,False,True,Ynet,Center-Left,2026-05-14,0.0,0.0,0.0
443,Isaac Herzog,Person,ynet,Hebrew,security,International Diplomacy,Presidential speech cancellation,Neutral,0.9999,0.0,0.9999,0.0,Negative,0.5137,0.5137,0.4863,0.0,anger,2026-05-14 23:20:16,Night,Thursday,False,True,Ynet,Center-Left,2026-05-14,0.0,-0.5137,0.5137
443,Jewish Theological Seminary,Organization,ynet,Hebrew,security,International Diplomacy,Presidential speech cancellation,Neutral,0.9999,0.0,0.9999,0.0,Negative,0.5137,0.5137,0.4863,0.0,anger,2026-05-14 23:20:16,Night,Thursday,False,True,Ynet,Center-Left,2026-05-14,0.0,-0.5137,0.5137
443,Gaza,Location,ynet,Hebrew,security,International Diplomacy,Presidential speech cancellation,Neutral,0.9999,0.0,0.9999,0.0,Negative,0.5137,0.5137,0.4863,0.0,anger,2026-05-14 23:20:16,Night,Thursday,False,True,Ynet,Center-Left,2026-05-14,0.0,-0.5137,0.5137
443,New York,Location,ynet,Hebrew,security,International Diplomacy,Presidential speech cancellation,Neutral,0.9999,0.0,0.9999,0.0,Negative,0.5137,0.5137,0.4863,0.0,anger,2026-05-14 23:20:16,Night,Thursday,False,True,Ynet,Center-Left,2026-05-14,0.0,-0.5137,0.5137
444,Benjamin Netanyahu,Person,ynet,Hebrew,both,International Diplomacy,UAE diplomatic tensions,Neutral,1.0,0.0,1.0,0.0,Negative,0.9992,0.9992,0.0008,0.0,anger,2026-05-14 21:56:04,Evening,Thursday,False,True,Ynet,Center-Left,2026-05-14,0.0,-0.9992,0.9992
444,Israel,Location,ynet,Hebrew,both,International Diplomacy,UAE diplomatic tensions,Neutral,1.0,0.0,1.0,0.0,Negative,0.9992,0.9992,0.0008,0.0,anger,2026-05-14 21:56:04,Evening,Thursday,False,True,Ynet,Center-Left,2026-05-14,0.0,-0.9992,0.9992
444,Iran,Location,ynet,Hebrew,both,International Diplomacy,UAE diplomatic tensions,Neutral,1.0,0.0,1.0,0.0,Negative,0.9992,0.9992,0.0008,0.0,anger,2026-05-14 21:56:04,Evening,Thursday,False,True,Ynet,Center-Left,2026-05-14,0.0,-0.9992,0.9992
444,United Arab Emirates,Location,ynet,Hebrew,both,International Diplomacy,UAE diplomatic tensions,Neutral,1.0,0.0,1.0,0.0,Negative,0.9992,0.9992,0.0008,0.0,anger,2026-05-14 21:56:04,Evening,Thursday,False,True,Ynet,Center-Left,2026-05-14,0.0,-0.9992,0.9992
445,Anna Slutzkin,Person,ynet,Hebrew,both,Security Operations,Settlement expansion to Lebanon,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-14 20:59:34,Evening,Thursday,False,True,Ynet,Center-Left,2026-05-14,0.0,0.0,0.0
445,Uri Palasa,Person,ynet,Hebrew,both,Security Operations,Settlement expansion to Lebanon,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-14 20:59:34,Evening,Thursday,False,True,Ynet,Center-Left,2026-05-14,0.0,0.0,0.0
445,Southern Lebanon,Location,ynet,Hebrew,both,Security Operations,Settlement expansion to Lebanon,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-14 20:59:34,Evening,Thursday,False,True,Ynet,Center-Left,2026-05-14,0.0,0.0,0.0
445,Gaza,Location,ynet,Hebrew,both,Security Operations,Settlement expansion to Lebanon,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-14 20:59:34,Evening,Thursday,False,True,Ynet,Center-Left,2026-05-14,0.0,0.0,0.0
445,Awrei Tzafon,Organization,ynet,Hebrew,both,Security Operations,Settlement expansion to Lebanon,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-14 20:59:34,Evening,Thursday,False,True,Ynet,Center-Left,2026-05-14,0.0,0.0,0.0
464,United Arab Emirates,Location,walla,Hebrew,politics,International Diplomacy,Oil pipeline infrastructure project,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-15 10:38:00,Morning,Friday,False,True,Walla,Left,2026-05-15,0.0,0.0,0.0
464,Hormuz Strait,Location,walla,Hebrew,politics,International Diplomacy,Oil pipeline infrastructure project,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-15 10:38:00,Morning,Friday,False,True,Walla,Left,2026-05-15,0.0,0.0,0.0
464,Fujairah,Location,walla,Hebrew,politics,International Diplomacy,Oil pipeline infrastructure project,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-15 10:38:00,Morning,Friday,False,True,Walla,Left,2026-05-15,0.0,0.0,0.0
465,Eyal Zamir,Person,walla,Hebrew,security,International Diplomacy,IDF Chief diplomatic visit UAE,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,neutral,2026-05-15 10:37:00,Morning,Friday,False,True,Walla,Left,2026-05-15,0.0,0.0,0.0
